dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,random_cluster_match,0.07110389610389611,0.058441558441558454,0.08507305194805191,77,154,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,3-4,3,4,excess_cluster_match,0.03279220779220779,-0.015917207792207795,0.0896103896103896,77,154,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,raw_cosine,0.17569794437497274,0.16308651614175237,0.18869416862786687,77,308,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,random_cosine,0.16420324134652492,0.15595575116103055,0.1726309726770677,77,308,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,excess_cosine,0.01149470302844783,0.004662054563969276,0.01895710238098324,77,308,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,raw_cosine_z,0.3040679319508926,0.12896145722794164,0.48451720157751743,77,308,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,random_cosine_z,0.14446690278302043,0.029952598376969994,0.2614838096640484,77,308,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,excess_cosine_z,0.1596010291678722,0.06473144235260393,0.263214546957652,77,308,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,raw_cluster_match,0.07467532467532467,0.045454545454545456,0.1038961038961039,77,308,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,random_cluster_match,0.06525974025974027,0.053409090909090906,0.07727678571428569,77,308,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,5-8,5,8,excess_cluster_match,0.009415584415584408,-0.015430194805194808,0.036854707792207765,77,308,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,raw_cosine,0.17788114208220082,0.164796908542154,0.1920253993493547,77,616,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,random_cosine,0.16446477768023487,0.1554549289930781,0.1727619648924666,77,616,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,excess_cosine,0.013416364401965947,0.005605387311449952,0.022287341338648854,77,616,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,raw_cosine_z,0.33438107706548986,0.15270982086199275,0.5307704932223115,77,616,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,random_cosine_z,0.14809826828429493,0.022998809902620244,0.2633026032717565,77,616,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,excess_cosine_z,0.18628280878119494,0.07782937772101355,0.30945406821391763,77,616,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,raw_cluster_match,0.0762987012987013,0.05519480519480519,0.10064935064935066,77,616,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,random_cluster_match,0.06493506493506494,0.05422077922077922,0.07532467532467534,77,616,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K16,9-16,9,16,excess_cluster_match,0.011363636363636359,-0.01014813311688312,0.03457995129870129,77,616,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,raw_cosine,0.18072804220412908,0.1480895190450706,0.21523304792415154,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,random_cosine,0.1608821243831986,0.14542383128090908,0.1772610149395309,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,excess_cosine,0.01984591782093048,-0.010276363093994167,0.05074512884020804,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,raw_cosine_z,0.37390956147029714,-0.07926803466361297,0.8530027934337281,19,19,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,random_cosine_z,0.0983540380990048,-0.11628043155176741,0.3257707693489612,19,19,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,excess_cosine_z,0.2755555233712924,-0.14268468892542402,0.704583212642346,19,19,within_subset_z,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,raw_cluster_match,0.15789473684210525,0.0,0.3157894736842105,19,19,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,random_cluster_match,0.06315789473684212,0.03157894736842106,0.10263157894736842,19,19,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,1,1,1,excess_cluster_match,0.09473684210526315,-0.050065789473684216,0.26059210526315757,19,19,probability_difference,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,2,2,2,raw_cosine,0.1937436116369147,0.15601329372117395,0.23488575380883708,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,2,2,2,random_cosine,0.1585846119805386,0.13876867386463443,0.17702528593179423,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,2,2,2,excess_cosine,0.03515899965637609,0.007673161486653905,0.06711205139167997,19,19,cosine,exploratory_n_lt_100
amazon:Baby_Products,valid,fixed_K32,2,2,2,raw_cosine_z,0.5546274340014496,0.03075156219509649,1.125875618191938,19,19,within_subset_z,exploratory_n_lt_100
